Cliente;Serviços;Contrato;Número;Comp.;Valor;Atraso;Corrigido;Status;Ações
CBMAM;Execução de sistemas;006/2021;146631;12/2023;223,52;805 dias;0,00;Suspenso;TramitarReverter Status
CBMAM;Execução de sistemas;006/2021;148807;03/2024;223,52;716 dias;0,00;Suspenso;TramitarReverter Status
