Cliente;Serviços;Contrato;Número;Comp.;Valor;Atraso;Corrigido;Status;Ações
DETRAN;Software como Serviço;010/2021;162973;09/2025;63.864,99;169 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Software como Serviço;010/2021;162971;09/2025;90.503,51;169 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Desenvolvimento de Sistemas de Informação;012/2021;163143;09/2025;139.963,41;163 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Assessoria Técnica em Informática;006/2021;163820;10/2025;450,00;140 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Desenvolvimento de Sistemas de Informação;012/2021;163822;10/2025;226.680,99;140 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Software como Serviço;010/2021;164004;10/2025;107.515,72;133 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Software como Serviço;010/2021;164006;10/2025;454.740,90;133 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Software como Serviço;010/2021;164005;10/2025;719.677,70;133 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Assessoria Técnica em Informática;296/2025;164000;09/2025;630.582,35;133 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Assessoria Técnica em Informática;296/2025;163999;10/2025;630.582,35;133 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Licença de uso de sistemas de informação;083/2022;164300;11/2025;30.751,00;115 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Assessoria Técnica em Informática;296/2025;164621;11/2025;630.582,35;107 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Desenvolvimento de Sistemas de Informação;012/2021;164797;11/2025;171.478,35;105 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Licença de uso de sistemas de informação;083/2022;165071;12/2025;1.025,03;99 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Suporte Técnico em Sistemas de Informação;006/2021;165138;12/2025;44.883,00;93 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Fornecimento de Espaço em Rack;006/2021;165066;12/2025;604,16;93 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Assessoria Técnica em Informática;006/2021;165137;12/2025;29.922,00;93 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Acesso Gerenciado à Rede Mundial;006/2021;165067;12/2025;16.933,66;93 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Serviços de Firewall;006/2021;165065;12/2025;7.824,86;93 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Fornecimento de circuito de transmissão de dados;006/2021;165064;12/2025;27.338,34;93 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Hospedagem de Servidores;006/2021;165062;12/2025;38.506,00;93 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Acesso à MetroMao;006/2021;165063;12/2025;1.723,49;93 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Licença de uso de VPN;006/2021;165068;12/2025;4.052,80;93 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Licença de uso de sistemas de informação;083/2022;165136;12/2025;31.251,37;93 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Desenvolvimento de Sistemas de Informação;012/2021;165493;12/2025;23.673,28;80 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Assessoria Técnica em Informática;296/2025;165497;12/2025;630.582,35;80 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Execução de sistemas;008/2021;165619;12/2025;5.168,78;79 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Execução de sistemas;008/2021;165069;12/2025;984,02;79 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Software como Serviço;010/2021;165621;12/2025;440.294,97;79 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Software como Serviço;010/2021;165622;12/2025;109.776,38;79 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Software como Serviço;010/2021;165623;12/2025;727.346,00;79 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Assessoria Técnica em Informática;003/2026;166089;01/2026;630.582,35;43 dias;0,00;Suspenso;TramitarReverter Status
DETRAN;Licença de uso de sistemas de informação;083/2022;166276;01/2026;32.329,00;42 dias;0,00;Suspenso;TramitarReverter Status
