Cliente;Serviços;Contrato;Número;Comp.;Valor;Atraso;Corrigido;Status;Ações
FENIXSOFT;Execução de sistemas;002/2020;119145;09/2020;115.000,00;2004 dias;0,00;Pendente;
FENIXSOFT;Execução de sistemas;001/2021;129897;01/2022;100.000,00;1513 dias;0,00;Pendente;
FENIXSOFT;Execução de sistemas;001/2021;130553;02/2022;100.000,00;1486 dias;0,00;Pendente;
