id;nf;contrato;competencia;valor_bruto;situacao;cadeia;empenhos_vinc
138008;34566;10/2019;12/2022;249276,1;Emitida;COMPLETA;137
156751;51892;1/2023;01/2025;16252,8;Emitida;COMPLETA;200
164681;59668;12/2020;11/2025;10691,0;Emitida;COMPLETA;238
161490;56591;3/2024;07/2025;983,99;Emitida;COMPLETA;119
155708;50931;13/2020;01/2024;729,09;Emitida;COMPLETA;74
