id;numero;contrato_ref;valor;situacao;data_emissao;descricao
8250;2017NE00472;5/2016;9622,8;Ativo;30/06/2017;Contratação de serviços de rede, compreendendo a disponibilidade de 20 licenças de tecnologia virtual private network (VPN), para acesso aos sistemas do DETRAN, no computador central da PRODAM. 1º TERMO ADITIVO CONTRATO Nº05/2016 OBJETO: ORORROGAÇÃO DE PRAZO VIGENCIA 12 MESES 01/07/2017 A 30/06/2018
8247;2017NE00471;4/2016;1832420,94;Ativo;30/06/2017;Contratação de serv de implantação e licença de uso de sist de identificação e controle dos candidatos e motoristas, englobando a identificação biométrica, prova eletrônica de legislação, controle de presença nas aulas teóricas e práticas de direção. 1º TERMO ADITIVO AO CONTRATO Nº04/2016 OBJETO PRORROGAÇÃO DE PRAZO VIGENCIA 12 MESES 01/07/2017 A 30/06/2018
512;2014NE00390;16/2009;1071904,53;Ativo;30/04/2014;Contrato No. 16/2009 - Prest de Serv de Inform: SCIT-CVMT-SCNH-FRAM
18469;2023NE00609;6/2021;1471054,5;Ativo;30/03/2023;Serviço de Internet, Eventuais, VPN, MetroMao, Hospedagem de Servidores, VPN, Firewall, Espaço em Rack, Circuito de Dados e Assessoria Técnica
18689;2023NE0000609;6/2021;1471058,55;Ativo;30/03/2023;Prestação de serviços de tecnologia Virtual Private Network (VPN) para acesso aos sistemas do contratante no computador central da contratada, fornecimento de circuito de transmissão de dados. 2º TERMO ADT. CONTRATO 06/2021 VIGÊNCIA 12 MESES 01/04/23 A 01/04/24.
18688;2023NE0000608;8/2021;51070,14;Ativo;30/03/2023;Prestação de serviços de fornecimento e execução dos sistemas plataforma Prodam-RH e plataforma web (Sproweb).
18468;2023NE00608;8/2021;51070,14;Ativo;30/03/2023;Execução de Sistema de Informação, SPROWEB e PRODAM RH
511;2014NE00051;16/2009;1071904,53;Ativo;30/01/2014;Contrato No. 16/2009 - Prest de Serv de Inform: SCIT-CVMT-SCNH-FRAM
10699;2018NE01277;23/2014;11039,92;Ativo;29/11/2018;Contratação de serviço de execução de sistema compreendendo o processamento de dados do sistema Prodam-RH, para manter cadastro de servidores e folha de pagamento de pessoal, processar folhas de pagamento e fornecer relatórios para efetivação de pgto 4º TERMO ADITIVO CONTRATO Nº023/2014, OBJETO PRORROGAÇÃO DE PRAZO, VIGENCIA 12 MESES 26/11/2018 A 25/11/2019
10693;2018NE01275;27/2014;90705,6;Ativo;29/11/2018;Contratação de serviços de rede, compreendendo acesso a rede de governo, incluindo o fornecimento de circulo de transmissão de dados entre o cliente e a Prodam e acesso gerenciado a internet. 5º TERMO ADT. CONTRATO Nº027/2014 OBJETO PRORROGAÇÃO DE PRAZO VIGENCIA 12 MESES 28/11/18 A 27/11/19
10694;2018NE01276;25/2014;213077,32;Ativo;29/11/2018;Contratação de serviço de manutenção dos sistemas, compreendendo suporte técnico, manutenção corretiva, evolutiva e assessoria técnica aos sistemas do Detran. 5º TERMO ADT. CONTRATO Nº025/2014 OBJETO PRORROGAÇÃO DE PRAZO, VIGENCIA 12 MESES 28/11/2018 A 27/11/2018
22769;2025NE0001771;;814321,11;Ativo;29/10/2025;"ANULAÇÃO NE Nº 2025NE001458 - Contrato Nº 0010/2021 Aditivo Nº 04, Contratação de empresa para prestação de serviços de fornecimento de software com a disponibilização de uma solução de gestão de trânsito, em infraestrutura de nuvem, para atender as necessidades deste DETRAN/AM. Fundamento Legal: Dispensa de Licitação nº 251/2021, de acordo com Art.24; XVI; Lei 8.666/93, homologação publicada no dia 19/05/2022."
10207;2018NE00647;4/2016;1832420,94;Ativo;29/06/2018;Contratação de serv. de implantação de licença de uso de sist. de identificação e controle de candidatos e motoristas, englobando a identificação biométrica, prova eletrônica de legislação, controle de presença nas aulas teóricas e prática de direção 2º T.ADT.CONTR.Nº004/2016 OBJETO PRROG.PRAZO VIGENCIA 12 MESES 01/07/18 A 30/06/19 DISP.LIC.PORTARIA Nº2195/2016/DETRAN/AM
10208;2018NE00646;5/2016;9622,8;Ativo;29/06/2018;Contratação de serviço de rede, compreendendo a disponibilização de 20 (vinte) licenças de tecnologia virtual private network (vpn) para acesso aos sistemas do Detran/Am, no computador central da Prodam. 2º TERMO ADT. CONTRATO Nº005/2016 OBJETO PRORROG.PRAZOVIGENCIA 12 MESES 01/07/18 A 30/06/19 DISP.LIC.PORT Nº1375/16/DETRAN/AM
13981;2021NE0000036;5/2016;9622,8;Ativo;29/01/2021;Contratação de serviço de rede, compreendendo a disponibilização de 20 (vinte) licenças de tecnologia Virtual Private Network (VPN) para acesso aos sistemas do Detran/Am, no computador central da Prodam. 5º TERMO ADITIVO AO CONTRATO Nº 05/2016.
13985;2021NE0000038;4/2016;1832420,94;Ativo;29/01/2021;Contratação de serv. de implantação de licença de uso de sist. de identificação e controle de candidatos e motoristas, englobando a identificação biométrica, prova eletrônica de legislação, controle de presença nas aulas teóricas e prática de direção. 5º TERMO ADITIVO AO CONTRATO Nº 04/2016.
13980;2021NE0000035;17/2015;146427,73;Ativo;29/01/2021;Contratação de empresa especializada na prestação de serviços de data center, compreendendo a hospedagem de servidores web do órgão solicitante, acesso aos serv. Através da web e processamento de dados para transações executadas com a base nacional. 6º TERMO ADITIVO AO CONTRATO Nº 017/2015.
13982;2021NE0000037;11/2016;140763,0;Ativo;29/01/2021;Contratação para prestação de serviços de uso de solução de talão eletrônico de multas em plataforma Android para atender as necessidades deste Departamento de Trânsito.
19637;2023NE0002465;;600007,97;Ativo;28/12/2023;ANULAÇÃO SALDO NE..0064 DE 02/01/23
11265;2018NE01380;;287505,63;Ativo;28/12/2018;ANULAÇÃO DO SALDO NE. ESTIMAT. Nº263/18 DE 26/03/18 4º TERMO ADITIVO CONTRATO Nº22/2014
11251;2018NE01379;;6,1;Ativo;28/12/2018;ANULAÇÃO DO SALDO NE ESTMAT. Nº262 DE 26/03/18 4º TERMO ADITIVO CONTRATO Nº25/2014
11231;2018NE01393;;66059,87;Ativo;28/12/2018;ANULAÇÃO DO SALDO NE. ESTIMAT, Nº00790 DE 10/08/2018 3º TERMO ADITIVO CONTRATO Nº01/2015
11074;2018NE01378;;27381,84;Ativo;28/12/2018;ANULAÇÃO DO SALDO NE. ESTIMAT. Nº00261 DE 26/03/18 4º TERMO ADITIVO CONTRATO Nº27/2014
11064;2018NE01398;;24971,64;Ativo;28/12/2018;ANULAÇÃO DA N.E. ESTMATIVO Nº1008 DE 02/10/2018
11076;2018NE01377;;8442,49;Ativo;28/12/2018;ANULAÇÃO SALDO NE. ESTIM. Nº00256 DE 26/03/18 3º TERMO ADITIVO CONTRATO Nº23/2014
4022;2016NE00833;;38619,3;Ativo;28/12/2016;REFORÇO ORÇAMENTÁRIO DA N.E. Nº 0685 DE 23/11/2016, PARA COBERTURA DAS FATURAS DOS MESES DE DEZEMBRO/2016, UMA VEZ QUE O CRONOGRAMA DE DESEMBOLSO MENSAL NÃO FOI SUFICIENTE PARA COBRIR AS DESPESAS, 3º TERMO ADITIVO CONTRATO Nº 25/2014.
4020;2016NE00834;23/2014;1620,11;Ativo;28/12/2016;OBS. REFORÇO ORÇAMENTÁRIO DA N.E. Nº 0684 DE 23/11/2016, PARA COBERTURA DAS FATURAS DOS MESES DE DEZEMBRO/2016, UMA VEZ QUE O CRONOGRAMA DE DESEMBOLSO MENSAL NÃO FOI SUFICIENTE PARA COBRIR AS DESPESAS, 2º TERMO ADITIVO AO CONTRATO Nº 23/2014
21211;2024NE0002104;;382317,0;Ativo;28/11/2024;"ANULAÇÃO NE Nº 2024NE001226 - Contrato Nº 0012/2021 Aditivo Nº 04, Contratação de serviços técnicos de informática, compreendendo o desenvolvimento de sistema de informação, visando atender as necessidades deste Departamento Estadual de Trânsito do Amazonas. Dispensa de Licitação nº 284/2021, de acordo com Art.24; XVI; Lei 8.666/93, homologação publicada no dia 10/06/2021."
8774;2017NE00813;25/2014;213077,32;Ativo;28/11/2017;Contratação de serviço de manutenção dos sistemas, compreendendo suporte técnico, manutenção corretiva, evolutiva e assessoria técnica aos sistemas do Detran/Am. 4º TERMO ADITIVO AO CONTRATO Nº25/2014 OBJETO PRORROGAÇÃO DE PRAZO, VIGENCIA 12 MESES 28/11/2017 A 27/11/2018 PORTARIA Nº3128/2014/DETRAN/AM/AJUR PUBLIC.D.O.E. DE 25/11/2014 Nº32.932
625;2014NE01413;1/2014;78000,46;Ativo;28/11/2014;Serviço de Rede e Internet
624;2014NE01414;1/2014;346242,0;Ativo;28/11/2014;Serviço de Manutenção de Software
626;2014NE01415;;50000,0;Ativo;28/11/2014;Suporte Técnico
19630;2023NE0002460;;9000,0;Ativo;27/12/2023;ANULAÇÃO NE Nº 2023NE0001835, Contrato Nº 0008/2021 Aditivo Nº 03, Prestação de serviços de fornecimento e execução dos sistemas plataforma Prodam-RH e plataforma web (Sproweb), em obediência ao Decreto nº 48.346 de 26/10/2023, que dispõe sobre as normas e procedimentos para o encerramento do exercício de 2023.
19629;2023NE0002459;;470936,12;Ativo;27/12/2023;ANULAÇÃO NE Nº 2023NE0001833, Contrato Nº 0012/2021 Aditivo Nº 03, Contratação de serviços técnicos de informática, compreendendo o desenvolvimento de sistema de informação, visando atender as necessidades deste Departamento Estadual de Trânsito do Amazonas, em obediência ao Decreto nº 48.346 de 26/10/2023, que dispõe sobre as normas e procedimentos para o encerramento do exercício de 2023.
9118;2017NE00971;;14995,48;Ativo;27/12/2017;ANULAÇÃO DO SALDO NE.Nº677 DE 15/09/2017 5º TERMO ADITIVO CONTRATO Nº28/2012
9062;2017NE00970;;67017,83;Ativo;27/12/2017;ANULAÇÃO DO SALDO NE. 00595 DE 11/08/2017-2º TERMO ADITIVO CONTRATO Nº017/2015
9034;2017NE00967;;15196,92;Ativo;27/12/2017;ANULAÇÃO DO SALDO NE Nº0053 DE 02/01/2017 2º TERMO ADITIVO CONTRATO Nº23/2014
21206;2024NE0002085;;31553,56;Ativo;27/11/2024;"ANULAÇÃO NE Nº 2024NE0001524 - Reconhecimento da Dívida nº 2024RD0000282 emitida em 04/09/2024, OBJETO DESPESA: Solicitação de Pagamento, referente a serviços de Software das NFS° 40481, 40482, 40483, 41184, 41185, 41186, 41187, 41493, 42468 e 42472. PERÍODO DE EXECUÇÃO: MÊS: 12; ANO: 2023. MOTIVO: EMPENHADO A MAIOR."
12303;2019NE01243;27/2014;90705,6;Ativo;27/11/2019;Contratação de serviços de rede, compreendendo acesso a rede de governo, incluindo o fornecimento de circulo de transmissão de dados entre o cliente e a Prodam e acesso gerenciado a internet. 6º t.adt.contrato nº027/2014 objeto prorrogação de prazo, vigencia 06 meses 27/11/2019 a 27/05/2020
22389;2025NE0001491;12/2021;200831,12;Ativo;27/08/2025;Contratação de serviços técnicos de informática, compreendendo o desenvolvimento de sistema de informação, visando atender as necessidades deste Departamento Estadual de Trânsito do Amazonas. TC: 0012/2021 AD: 05.
22390;2025NE0001492;75/2022;1135745,6;Ativo;27/08/2025;Contratação de serviço de Fornecimento de licença de uso de sistema de identificação e controle dos candidatos e motoristas para atender as necessidades do Departamento Estadual de Trânsito do Amazonas. TC: 0075/2022 AD: 03.
17457;2022NE0001031;;15506,69;Ativo;27/07/2022;ANULAÇÃO NE Nº 2022NE00027, Prestação de serviços de fornecimento e execução dos sistemas plataforma web Sproweb e plataforma Prodam RH para atender as necessidades do Departamento Estadual de Trânsito do Amazonas - DETRAN/AM. CONTRATO Nº 08/2021, DISPENSA DE LICITAÇÃO COM BASE NA PORTARIA Nº 050/2021-DETRAN/AM, PUBLICADA DOE DE 17/03/2021.
17456;2022NE0001030;;38007,03;Ativo;27/07/2022;ANULAÇÃO DO SALDO NE Nº 2022NE00025, Contratação de serviços técnicos de informática, compreendendo o desenvolvimento de sistema de informação, visando atender as necessidades deste Departamento Estadual de Trânsito do Amazonas. CONTRATO Nº 12/2021, DISPENSA DE LICITAÇÃO CONFORME PORTARIA Nº 0284/2021-DETRAN/AM, PUBLICADA DOR DE 10/06/2021.
17458;2022NE0001032;;95343,03;Ativo;27/07/2022;ANULAÇÃO SALDO NE Nº 2022NE00040, Contratação de serv. de implantação de licença de uso de sist. de identificação e controle de candidatos e motoristas, englobando a identificação biométrica, prova eletrônica de legislação, controle de presença nas aulas teóricas e prática de direção. 6º TERMO ADITIVO AO CONTRATO Nº 04/2016, DISPENSA DE LICITAÇÃO CONFORME PORTARIA Nº 2195/2016 PUBLICADA DOE DE 23/06/2016.
1939;2015NE00179;25/2014;120000,0;Ativo;27/03/2015;ANULAÇÃO DO SALDO DA NE.Nº0030 DE 05/01/2015 REFERENTE CONTRATO Nº25/2014 SERV. DE MANUTENÇÃO DE SOFTWARE, MOTIVO DA ANULAÇÃO: SALDO NÃO UTILIZADO NO CRONOGRAMA DE DESELBOLSO DE MESES ANTERIORES
4001;2016NE00825;;41288,02;Ativo;26/12/2016;ANULAÇÃO NE. ESTIMATIVO Nº00685 DE 23/11/2016 3º TERMO ADITIVO CONTRATO Nº25/2014
8784;2017NE00812;22/2014;958500,76;Ativo;26/11/2017;Contratação de serviço de execução de sistemas, compreendendo processamento de dados diário do sistemas SCIT, CVMT, SCNH e FRAM. 4º TERMO ADITIVO CONTRATO Nº022/2014 OBJETO PRORROGAÇÃO DE PRAZO VIGENCIA 12 MESES 26/11/17 A 25/1118 PORTARIA Nº31072014/DETRAN/AM/AJUR PUBLIC. D.O.E. DE 24/11/2014 Nº32.931
2187;2015NE01000;;15987,34;Ativo;26/11/2015;ANULAÇÃO DO SALDO DA NE. EST.Nº00644 DE 13/08/2015 REFERENTE CONTRATO Nº017/2015
2186;2015NE00996;;8500,0;Ativo;26/11/2015;ANULAÇÃO DO SALDO DA NE. ESTIMATIVA Nº0771 DE 10/09/2015 REFERENTE 3º TERMO ADITIVO AO CONTRATO Nº028/2012
2185;2015NE00994;;8066,03;Ativo;26/11/2015;anulação do saldo da ne.nº0025 de 05/01/2015 referente 2º termo aditivo ao contrato nº028/2012
2189;2015NE01002;27/2014;74960,46;Ativo;26/11/2015;2º TERMO ADITIVO CONTRATO Nº27/2014, OBJETO PRORROGAÇÃO DE PRAZO, VIGENCIA 2 MESES (28/11/2015 A 27/11/2016) RDL Nº024/2014-e-compras
2188;2015NE01001;23/2014;11039,92;Ativo;26/11/2015;1º TERMO ADITIVO AO CONTRATO Nº023/2014, OBJETO PRORROGAÇÃO DE PRAZO, VIGENCIA 12 MESES (26/11/2015 A 25/11/2016) RDL Nº21/2014-e-compras
621;2014NE01409;;420055,86;Ativo;26/11/2014;Serviço de Execução de Sistemas SCIT, CVMT, SCNH e FRAN
623;2014NE01412;;94279,7;Ativo;26/11/2014;Serviços de DATA CENTER
622;2014NE01410;23/2014;11039,92;Ativo;26/11/2014;Execução de Sistema - PRODAM-RH
13477;2020NE01007;4/2016;305403,49;Ativo;26/10/2020;Contratação de serv. de implantação de licença de uso de sist. de identificação e controle de candidatos e motoristas, englobando a identificação biométrica, prova eletrônica de legislação, controle de presença nas aulas teóricas e prática de direção 5º TERMO ADT. CONTRATO Nº004/2016
13474;2020NE01004;25/2014;106538,66;Ativo;26/10/2020;REFORÇODA NE.466 DE 20/05/20 7º TERMO ADT. CONTR.Nº025/2014-SV.DE MANUT. DOS SISTEMAS,COMPREENDENDO SUPORTE TEC. MANUT.CORRETIVA, EVOLUTIVA E ASS.TECNICA
13476;2020NE01006;27/2014;45352,8;Ativo;26/10/2020;Contratação de serviços de rede, compreendendo acesso a rede de governo, incluindo o fornecimento de circulo de transmissão de dados entre o cliente e a Prodam e acesso gerenciado a internet 7º TERMO ADT CONTRATO Nº027/2014
13472;2020NE01003;22/2014;479250,38;Ativo;26/10/2020;7º TERMO ADT., CONTRATO Nº022/2014-SERVIÇO DE MANUT.DOS SISTEMAS COMPREENDENDO SUPORTE TEC. MANUT.CORRETIVA,EVOLUTIVA E ASS.TECNICA
13475;2020NE01005;11/2016;46921,0;Ativo;26/10/2020;REFORÇO DA NE. 00312 DE 01/04/20 4º TERMO ADT. CONTR. Nº011/2016-SER. DE USO DO SISTEMA DE TALÃO ELETRONICO
19147;2023NE0001833;12/2021;573475,5;Ativo;26/09/2023;Contratação de serviços técnicos de informática, compreendendo o desenvolvimento de sistema de informação, visando atender as necessidades deste Departamento Estadual de Trânsito do Amazonas. PARECER Nº 1083/2023 (pág.110) TC: 0012/2021 AD: 03.
19149;2023NE0001835;8/2021;17023,4;Ativo;26/09/2023;Prestação de serviços de fornecimento e execução dos sistemas plataforma Prodam-RH e plataforma web (Sproweb). Parecer nº 1081/2023-DETRAN/AM/AJUR (pág.119) TC: 0008/2021 AD: 03.
19148;2023NE0001834;;80,0;Ativo;26/09/2023;ANULAÇÃO NE Nº 2023NE00064, Contratação de empresa especializada na prestação de serviços de fornecimento de software com a disponibilização de uma solução de gestão de trânsito, em infraestrutura de nuvem, para atender as necessidades deste Departamento Estadual de Trânsito. 1º TERMO ADITIVO AO CONTRATO Nº 10/2021, FUNDAMENTO LEGAL: DISPENSA DE LICITAÇÃO ART. 24, XVI LEI Nº 8.666/93, PORTARIA Nº 251/2021-DETRAN/AM.
10012;2018NE00263;22/2014;4303231,85;Ativo;26/03/2018;CONTRATAÇÃO DE SERVIÇO DE EXECUÇÃO DE SISTEMAS, COMPREENDENDO PROCESSAMENTO DE DADOS DIÁRIO DOS SISTEMAS SCIT,CVMT,SCNH E FRAM. 4º TERMO ADITIVO CONTRATO Nº22/2014 OBJETO PRORROG.PRAZO VIG.12 MESES 26/11/17 A 25/11/18
10001;2018NE00264;28/2012;44738,76;Ativo;26/03/2018;CONTRATAÇÃO DE SERVIÇO DE CESSÃO DE DIREITO DE USO PARA DISPONIBILIZAÇÃO DO SISTEMA DE PROTOCOLO EM PLATAFORMA WEB - SPROWEB. 5º TERMO ADITIVO CONTRATO Nº028/2012 OBJ.PRORROPG.PRAZO VIG.12 MESES 18/09/17 A 17/09/18
10009;2018NE00257;11/2016;750736,0;Ativo;26/03/2018;CONTRATAÇÃO PARA PRESTAÇÃO DE SERVIÇOS DE USO DE SOLUÇÃO DE TALÃO ELETRONICO DE MULTAS EM PLATAFORMA ANDROID PARA ATENDER AS NECESSIDADES DESDTE DEPARTAMENTO DE TRÂNSITO. 1º TERMO ADITIVO CONTRATO Nº011/2016 OBJ. PRORROG. PRAZO VIGENCIA 12 MESES 03/10/17 A 02/10/18
9990;2018NE00262;25/2014;856309,7;Ativo;26/03/2018;CONTRATAÇÃO DE SERVIÇO DE MANUTENÇÃO DOS SISTEMAS, COMPREENDENDO SUPORTE TÉCNICO, MANUTENÇÃO CORRETIVA, EVOLUTIVA E ASSESSORIA TÉCNICA AOS SISTEMAS DO DETRAN. 4º TERMO ADITIVO CONTRATO Nº25/2014 OBJ.PRORROG.PRAZO VIG.12 MESES 28/11/17 A 27/11/18
10014;2018NE00261;27/2014;394312,14;Ativo;26/03/2018;CONTRATAÇÃO DE SERVIÇOS DE REDE, COMPREENDENDO ACESSO A REDE DE GOVERNO, INCLUINDO O FORNECIMENTO DE CIRCULO DE TRANSMISSÃO DE DADOS ENTRE O CLIENTE E A PRODAM E ACESSO GERENCIADO A INTERNET. 4º TERMO ADITIVO CONTRATO Nº27/2014 OBJ.PRORROG.PRAZO VIG.12 MESES 28/11/17 A 27/11/18
10000;2018NE00258;5/2016;6415,2;Ativo;26/03/2018;CONTRATAÇÃO DE SERVIÇOS DE REDE, COMPREENDENDO A DISPONIBILIDADE DE 20 LICENÇAS DE TECNOLOGIA VIRTUAL PRIVATE NETWORK (VPN), PARA ACESSO AOS SISTEMAS DO DETRAN, NO COMPUTADOE CENTRAL DA PRODAM. 1º TERMO ADITIVO Nº05/2016 OBJ. PRORROG.PRAZO VIGE: 12 MESES 01/07/2017 A 30/06/2018
9995;2018NE00260;17/2015;816773,16;Ativo;26/03/2018;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE DATA CENTER, COMPREENDENDO A HOSPEDAGEM DE SERVIDORES WEB DO ORGÃO SOLICITANTE, ACESSO AOS SERV. ATRAVÉS DA WEB E PROC. DE DADOS PARA TRANSAÇÕES EXECUTADAS COM A BASE NACIONAL. 2º TERMO ADITIVO CONTRATO Nº017/2015 OBJ.PRORROGPRAZO VIG.12 MESES 13/08/17 A 12/08/18
9989;2018NE00259;4/2016;1221613,96;Ativo;26/03/2018;CONTRATAÇÃO DE SERV. DE IMPLANTAÇÃO DE LICENÇA DE USO DE SIST.DE IDENTIFICAÇÃO E CONTROLE DE CANDIDATOS E MOTORISTAS, ENGLOBANDO A IDENTIFICAÇÃO BIOMÉTRICA, PROVA ELETRÔNICA DE LEGISLAÇÃO, CONTROLE DE PRESENÇA NAS AULAS TEÓRICAS E PRÁTICA DE DIREÇÃO. 1º TERMO ADITIVO CONTRATO Nº04/2016 OBJ. PRORROG.PRAZO VIG. 12 MESES 01/07/17 A 30/06/18
10022;2018NE00256;23/2014;50322,12;Ativo;26/03/2018;CONTRATAÇÃO DE SERVIÇO DE PROCESSAMENTO DE SISTEMA DE CADASTRO E FOLHA DE PAGAMENTO DE PESSOAL. 3º TERMO ADITIVO CONTRATO Nº23/2014 OBJETO PRORROGAÇÃO DE PRAZO, VIGENCIA 12 MESES 26/11/17 A 25/11/18
21187;2024NE0002063;10/2021;427632,94;Ativo;25/11/2024;Contratação de empresa para prestação de serviços de fornecimento de software com a disponibilização de uma solução de gestão de trânsito, em infraestrutura de nuvem, para atender as necessidades deste DETRAN/AM. PARECER Nº617/2023 (pág.115) TC: 0010/2021 AD: 03.
21185;2024NE0002050;;427632,93;Ativo;25/11/2024;"ANULAÇÃO NE Nº 2024NE000083 - Contrato/Ajustes Nº 0010/2021 Apostila. Objeto: Contratação de empresa para prestação de serviços de fornecimento de software com a disponibilização de uma solução de gestão de trânsito, em infraestrutura de nuvem, para atender as necessidades deste DETRAN/AM. Dispensa de Licitação nº 251/2021, de acordo com Art.24; XVI; Lei 8.666/93, homologação publicada no dia 19/05/2022."
21186;2024NE0002051;;345546,35;Ativo;25/11/2024;"ANULAÇÃO NE Nº 2024NE001226 - Contrato Nº 0012/2021 Aditivo Nº 04, Contratação de serviços técnicos de informática, compreendendo o desenvolvimento de sistema de informação, visando atender as necessidades deste Departamento Estadual de Trânsito do Amazonas. Dispensa de Licitação nº 284/2021, de acordo com Art.24; XVI; Lei 8.666/93, homologação publicada no dia 10/06/2021."
17979;2022NE0001773;10/2021;905707,89;Ativo;25/11/2022;Contratação de empresa especializada na prestação de serviços de fornecimento de software com a disponibilização de uma solução de gestão de trânsito, em infraestrutura de nuvem, para atender as necessidades deste Departamento Estadual de Trânsito. 1º TERMO ADITIVO AO CONTRATO Nº 10/2021, FUNDAMENTO LEGAL: DISPENSA DE LICITAÇÃO ART. 24, XVI LEI Nº 8.666/93, PORTARIA Nº 251/2021-DETRAN/AM.
12298;2019NE01233;25/2014;213077,32;Ativo;25/11/2019;Contratação de serviço de manutenção dos sistemas, compreendendo suporte técnico, manutenção corretiva, evolutiva e assessoria técnica aos sistemas do Detran. 6º termo adt contrato nº25/2014 objeto prorrogação de prazo vigencia 06 meses 28/11/2019 a 28/05/2020
12299;2019NE01234;23/2014;11039,92;Ativo;25/11/2019;Contratação de serviço de execução de sistema compreendendo o processamento de dados do sistema Prodam-RH, para manter cadastro de servidores e folha de pagamento de pessoal, processar folhas de pagamento e fornecer relatórios para efetivação de pgto 5º TERMO ADT. CONTRATO Nº023/2014 OBJETO PRORROGAÇÃO DE PRAZO, VIGENCIA 06 MESES 25/11/2019 A 25/05/2020
3755;2016NE00697;22/2014;958500,76;Ativo;25/11/2016;"Contratação de serv. execução de sistemas, compreendendo o processamento diário dos sist de Controle de Infrações de Trânsito-SCIT; de Veículos, Multas e Talonários-CVMT; de Carteira Nacional de Habilitação-SCNH; de Controle de Frota de Veículos-FRAM 3º TERMO ADITIVO CONTRATO Nº22/2014 OBJETO PRORROGAÇÃO DE PRAZO, VIGENCIA 12 MESES 26/11/16 A 25/11/17 RDL Nº23/2014-e-compr."
1937;2015NE00836;25/2014;128379,66;Ativo;25/09/2015;ANULAÇÃO DO SALDO DA NE. Nº0030 DE 05/01/2015 REFERENTE CONTRATO Nº025/2014 SERV DE MANUTENÇÃO DE SOFTWARE DISP.LIC.PORT.3128/2014 PUB.D.O.E. DE 25/11/2014 RDL Nº025/2014-e-compras motivo anulação saldo não utilizado no cronograma de desembolso de meses anteriores.
1405;2015NE00837;22/2014;191699,56;Ativo;25/09/2015;1º termo aditivo ao contrato nº22/2014, vigencia 26/11/2014 a 25/11/2015 objeto acrescimo de 25% do valor do contrato RDL Nº23/2014-e-compras DISP.LIC.PORTARIA Nº3107/2014 PUB.D.O.E. DE 24/11/2014
14573;2021NE0000816;4/2016;610806,98;Ativo;25/08/2021;Contratação de serv. de implantação de licença de uso de sist. de identificação e controle de candidatos e motoristas, englobando a identificação biométrica, prova eletrônica de legislação, controle de presença nas aulas teóricas e prática de direção. 6º TERMO ADITIVO AO CONTRATO Nº004/2016
14350;2021NE0000479;4/2016;305403,49;Ativo;25/06/2021;Contratação de serv. de implantação de licença de uso de sist. de identificação e controle de candidatos e motoristas, englobando a identificação biométrica, prova eletrônica de legislação, controle de presença nas aulas teóricas e prática de direção 6º TERMO ADT. CONTR.04/216 VIGENCIA 28/06/21 A 28/06/22 OBJ. PRORROGAÇÃO PRAZO
14105;2021NE0000237;6/2021;1557502,1;Ativo;25/03/2021;Contratação de empresa para prestação de serviços infraestrutura e suporte, compreendendo execução dos serviços de tecnologia VPN, acesso a rede de governo com firewall e acesso a internet, hospedagem de infraestrutura virtualizada e suporte técnico.
11324;2019NE00140;22/2014;523057,29;Ativo;25/02/2019;Execução de sistemas SISTEMA: Sist. Cont. Infra. Talonários-SCIT, Sist. de Controle Frota Veículos Apreendidos-FRAM, Sist. de Controle Veículos, Multas e Talonários-CVMT e Sist. Carteira Nacional de Habilitação-SCNH,5º Termo Aditivo Contrato 22/2014 RD Nº006/19/DETRAN/AM
11325;2019NE00142;22/2014;523057,29;Ativo;25/02/2019;Execução de sistemas SISTEMA: Sist. Cont. Infra. Talonários-SCIT, Sist. de Controle Frota Veículos Apreendidos-FRAM, Sist. de Controle Veículos, Multas e Talonários-CVMT e Sist. Carteira Nacional de Habilitação-SCNH,5º Termo Aditivo Contrato 22/2014 RD Nº006/2019/DETRAN/AM
11327;2019NE00141;22/2014;523057,29;Ativo;25/02/2019;ANULAÇÃO DA N.E. Nº140 DE 25/02/2019, POR MOTIVO DE INCORREÇÃO DA DESCRIÇÃO
11323;2019NE00139;22/2014;510674,4;Ativo;25/02/2019;Execução de sistemas SISTEMA: Sist. Cont. Infra. Talonários-SCIT, Sist. de Controle Frota Veículos Apreendidos-FRAM, Sist. de Controle Veículos, Multas e Talonários-CVMT e Sist. Carteira Nacional de Habilitação-SCNH, 4º Termo Aditivo Contrato 22/2014 RD Nº007/19/DETRAN/AM
14561;2021NE0000801;;4811,4;Ativo;24/08/2021;ANULAÇÃO NE Nº 2021NE00036, CONTRATAÇÃO DE SERVIÇO DE REDE, COMPREENDENDO A DISPONIBILIZAÇÃO DE 20 (VINTE) LICENÇAS DE TECNOLOGIA VIRTUAL PRIVATE NETWORK (VPN) PARA ACESSO AOS SISTEMAS DO DETRAN/AM, NO COMPUTADOR CENTRAL DA PRODAM. 5º TERMO ADITIVO AO CONTRATO Nº 05/2016, FUNDAMENTO LEGAL: DISPENSA DE LICITAÇÃO ART.24 XVI LEI Nº8.666/93 PORTARIA Nº1375/2016/DETRAN/AM, PUBLICADA D.O.E. DE 14/06/2016 EDIÇÃO Nº33.302.
