Cliente;Serviços;Contrato;Número;Comp.;Valor;Atraso;Corrigido;Status;Ações
CPA;Execução de sistemas;001/2014;161341;07/2025;38.878,21;233 dias;42.649,40;Enviado;
CPA;Execução de sistemas;001/2014;161928;08/2025;40.712,35;204 dias;44.267,90;Enviado;
CPA;Execução de sistemas;001/2014;162728;09/2025;43.082,44;171 dias;46.371,07;Enviado;
CPA;Execução de sistemas;001/2014;163533;10/2025;32.661,19;143 dias;34.849,49;Enviado;
CPA;Execução de sistemas;001/2014;164723;11/2025;10.484,77;107 dias;11.061,43;Enviado;
CPA;Execução de sistemas;001/2014;165484;12/2025;12,00;80 dias;0,00;Pendente;
