Cliente;Serviços;Contrato;Número;Comp.;Valor;Atraso;Corrigido;Status;Ações
SES;Hospedagem de Sistemas;248/2016;96479;02/2017;58.301,64;3305 dias;0,00;Suspenso;TramitarReverter Status
SES;Manutenção Evolutiva de Sistemas;248/2016;96478;02/2017;56.764,21;3305 dias;0,00;Suspenso;TramitarReverter Status
SES;Consultoria em informática;248/2016;96480;02/2017;38.949,96;3305 dias;0,00;Suspenso;TramitarReverter Status
SES;Execução de sistemas;125/2016;96575;02/2017;112.899,15;3303 dias;0,00;Suspenso;TramitarReverter Status
SES;Hospedagem de Sistemas;248/2016;96887;03/2017;58.301,64;3271 dias;0,00;Suspenso;TramitarReverter Status
SES;Execução de sistemas;125/2016;96953;03/2017;116.763,54;3271 dias;0,00;Suspenso;TramitarReverter Status
SES;Consultoria em informática;248/2016;96888;03/2017;38.949,96;3271 dias;0,00;Suspenso;TramitarReverter Status
SES;Manutenção Evolutiva de Sistemas;248/2016;96886;03/2017;56.764,21;3271 dias;0,00;Suspenso;TramitarReverter Status
SES;Execução de sistemas;125/2016;97372;04/2017;87.978,20;3242 dias;0,00;Suspenso;TramitarReverter Status
SES;Consultoria em informática;248/2016;97369;04/2017;38.949,96;3242 dias;0,00;Suspenso;TramitarReverter Status
SES;Execução de sistemas;125/2016;97373;04/2017;22.699,51;3242 dias;0,00;Suspenso;TramitarReverter Status
SES;Hospedagem de Sistemas;248/2016;97370;04/2017;58.301,64;3242 dias;0,00;Suspenso;TramitarReverter Status
SES;Manutenção Evolutiva de Sistemas;248/2016;97371;04/2017;56.764,21;3242 dias;0,00;Suspenso;TramitarReverter Status
SES;Execução de sistemas;125/2016;97942;05/2017;73.266,06;3209 dias;0,00;Suspenso;TramitarReverter Status
SES;Manutenção Evolutiva de Sistemas;248/2016;97943;05/2017;56.764,21;3209 dias;0,00;Suspenso;TramitarReverter Status
SES;Hospedagem de Sistemas;248/2016;97944;05/2017;58.301,64;3209 dias;0,00;Suspenso;TramitarReverter Status
SES;Consultoria em informática;248/2016;97945;05/2017;38.949,96;3209 dias;0,00;Suspenso;TramitarReverter Status
SES;Serviços de Firewall;002/2015;98320;06/2017;22.858,60;3180 dias;0,00;Suspenso;TramitarReverter Status
SES;Acesso Gerenciado à Rede Mundial;002/2015;98321;06/2017;120.187,00;3180 dias;0,00;Suspenso;TramitarReverter Status
SES;Fornecimento de circuito de transmissão de dados;002/2015;98319;06/2017;142.812,78;3180 dias;0,00;Suspenso;TramitarReverter Status
SES;Acesso Gerenciado à Rede Mundial;002/2015;98811;07/2017;84.130,90;3149 dias;0,00;Suspenso;TramitarReverter Status
SES;Serviços de Firewall;002/2015;98746;07/2017;22.858,60;3149 dias;0,00;Suspenso;TramitarReverter Status
SES;Fornecimento de circuito de transmissão de dados;002/2015;98745;07/2017;142.812,78;3149 dias;0,00;Suspenso;TramitarReverter Status
