id;nf;contrato;competencia;valor_bruto;situacao;cadeia;empenhos_vinc
167246;1676;4/2023;03/2026;69427,44;Emitida;FORTE;63
167305;1677;6/2024;03/2026;20673,78;Emitida;FORTE;16
167306;1678;43/2024;03/2026;6393,79;Emitida;MEDIA;0
167309;1675;5/2018;03/2026;2986,63;Emitida;FORTE;47
