id;nf;contrato;competencia;valor_bruto;situacao;cadeia;empenhos_vinc
95395;21041;23/2015;11/2016;119706,69;Emitida;COMPLETA;42
99858;25262;23/2015;09/2017;119706,69;Emitida;COMPLETA;42
142209;142209;68/2023;06/2023;14211,66;Emitida;FORTE;1
155720;50913;7/2020;12/2024;6317,91;Emitida;COMPLETA;144
142210;38473;68/2023;06/2023;3689,27;Emitida;COMPLETA;1
141008;37430;16/2018;05/2023;2670,98;Emitida;COMPLETA;24
144053;40204;16/2018;09/2023;2670,98;Emitida;COMPLETA;24
