id;nf;contrato;competencia;valor_bruto;situacao;cadeia;empenhos_vinc
163159;58149;141/2023;09/2025;2942,0;Emitida;COMPLETA;0
164767;59705;141/2023;11/2025;2876,0;Emitida;COMPLETA;0
166369;674;141/2023;01/2026;2804,0;Emitida;COMPLETA;0
163179;58186;68/2024;09/2025;1176,0;Emitida;COMPLETA;0
163785;58723;68/2024;10/2025;1170,0;Emitida;COMPLETA;0
166424;721;68/2024;01/2026;1134,0;Emitida;MEDIA;0
