id;nf;contrato;competencia;valor_bruto;situacao;cadeia;empenhos_vinc
142309;38603;163/2023;06/2023;11164,0;Emitida;COMPLETA;0
143017;39242;163/2023;07/2023;10642,0;Emitida;COMPLETA;0
143880;40009;163/2023;08/2023;10028,0;Emitida;COMPLETA;0
144495;40573;163/2023;09/2023;9576,0;Emitida;MEDIA;0
146011;41891;163/2023;11/2023;8578,0;Emitida;COMPLETA;0
146773;42570;163/2023;12/2023;8154,0;Emitida;COMPLETA;0
