caminho_original;nome_original;nome_proposto;raiz;tipo_reclass;tipo_original;mudou_tipo;numero;orgao;data
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10659_DETRAN.pdf;empenho_10659_DETRAN.pdf;NE-2018-ID10659_DETRAN_2018-11-05_193c78.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;10659;DETRAN;2018-11-05
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10012_DETRAN.pdf;empenho_10012_DETRAN.pdf;NE-2018-ID10012_DETRAN_2018-03-26_b4e0bc.pdf;SPCF_EXTRACAO;NE;TA;1;10012;DETRAN;2018-03-26
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10022_DETRAN.pdf;empenho_10022_DETRAN.pdf;NE-2018-ID10022_DETRAN_2018-03-26_209fd6.pdf;SPCF_EXTRACAO;NE;TA;1;10022;DETRAN;2018-03-26
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10001_DETRAN.pdf;empenho_10001_DETRAN.pdf;NE-2018-ID10001_DETRAN_2018-03-26_ca7afb.pdf;SPCF_EXTRACAO;NE;TA;1;10001;DETRAN;2018-03-26
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10009_DETRAN.pdf;empenho_10009_DETRAN.pdf;NE-2018-ID10009_DETRAN_2018-03-26_2c480e.pdf;SPCF_EXTRACAO;NE;TA;1;10009;DETRAN;2018-03-26
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10000_DETRAN.pdf;empenho_10000_DETRAN.pdf;NE-2018-ID10000_DETRAN_2018-03-26_6bf733.pdf;SPCF_EXTRACAO;NE;TA;1;10000;DETRAN;2018-03-26
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10014_DETRAN.pdf;empenho_10014_DETRAN.pdf;NE-2018-ID10014_DETRAN_2018-03-26_341fc7.pdf;SPCF_EXTRACAO;NE;TA;1;10014;DETRAN;2018-03-26
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10664_DETRAN.pdf;empenho_10664_DETRAN.pdf;NE-2018-ID10664_DETRAN_2018-11-05_5ab128.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;10664;DETRAN;2018-11-05
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10663_DETRAN.pdf;empenho_10663_DETRAN.pdf;NE-2018-ID10663_DETRAN_2018-11-05_129604.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;10663;DETRAN;2018-11-05
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10952_DETRAN.pdf;empenho_10952_DETRAN.pdf;NE-2019-ID10952_DETRAN_2019-01-02_97592c.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;10952;DETRAN;2019-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10969_DETRAN.pdf;empenho_10969_DETRAN.pdf;NE-2019-ID10969_DETRAN_2019-01-02_518dcc.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;10969;DETRAN;2019-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10975_DETRAN.pdf;empenho_10975_DETRAN.pdf;NE-2019-ID10975_DETRAN_2019-01-02_a30ba8.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;10975;DETRAN;2019-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10960_DETRAN.pdf;empenho_10960_DETRAN.pdf;NE-2019-ID10960_DETRAN_2019-01-02_ba7e4f.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;10960;DETRAN;2019-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10665_DETRAN.pdf;empenho_10665_DETRAN.pdf;NE-2018-ID10665_DETRAN_2018-11-05_d746d7.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;10665;DETRAN;2018-11-05
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10996_DETRAN.pdf;empenho_10996_DETRAN.pdf;NE-2019-ID10996_DETRAN_2019-01-02_448adf.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;10996;DETRAN;2019-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10661_DETRAN.pdf;empenho_10661_DETRAN.pdf;NE-2018-ID10661_DETRAN_2018-11-05_72186d.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;10661;DETRAN;2018-11-05
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10970_DETRAN.pdf;empenho_10970_DETRAN.pdf;NE-2019-ID10970_DETRAN_2019-01-02_18de9f.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;10970;DETRAN;2019-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10978_DETRAN.pdf;empenho_10978_DETRAN.pdf;NE-2019-ID10978_DETRAN_2019-01-02_211568.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;10978;DETRAN;2019-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11011_DETRAN.pdf;empenho_11011_DETRAN.pdf;NE-2019-ID11011_DETRAN_2019-01-02_912c63.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;11011;DETRAN;2019-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_10993_DETRAN.pdf;empenho_10993_DETRAN.pdf;NE-2019-ID10993_DETRAN_2019-01-02_cdb0f9.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;10993;DETRAN;2019-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11064_DETRAN.pdf;empenho_11064_DETRAN.pdf;NE-2018-ID11064_DETRAN_2018-12-28_6109c6.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;11064;DETRAN;2018-12-28
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11015_DETRAN.pdf;empenho_11015_DETRAN.pdf;NE-2019-ID11015_DETRAN_2019-01-02_dfb875.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;11015;DETRAN;2019-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11323_DETRAN.pdf;empenho_11323_DETRAN.pdf;NE-2019-ID11323_DETRAN_2019-02-25_718b97.pdf;SPCF_EXTRACAO;NE;TA;1;11323;DETRAN;2019-02-25
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11074_DETRAN.pdf;empenho_11074_DETRAN.pdf;NE-2018-ID11074_DETRAN_2018-12-28_f038c3.pdf;SPCF_EXTRACAO;NE;TA;1;11074;DETRAN;2018-12-28
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11327_DETRAN.pdf;empenho_11327_DETRAN.pdf;NE-2019-ID11327_DETRAN_2019-02-25_36df8e.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;11327;DETRAN;2019-02-25
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11265_DETRAN.pdf;empenho_11265_DETRAN.pdf;NE-2018-ID11265_DETRAN_2018-12-28_956b69.pdf;SPCF_EXTRACAO;NE;TA;1;11265;DETRAN;2018-12-28
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11544_DETRAN.pdf;empenho_11544_DETRAN.pdf;NE-2019-ID11544_DETRAN_2019-04-01_c92cbb.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;11544;DETRAN;2019-04-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11231_DETRAN.pdf;empenho_11231_DETRAN.pdf;NE-2018-ID11231_DETRAN_2018-12-28_09ab26.pdf;SPCF_EXTRACAO;NE;TA;1;11231;DETRAN;2018-12-28
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11251_DETRAN.pdf;empenho_11251_DETRAN.pdf;NE-2018-ID11251_DETRAN_2018-12-28_ba0b07.pdf;SPCF_EXTRACAO;NE;TA;1;11251;DETRAN;2018-12-28
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11325_DETRAN.pdf;empenho_11325_DETRAN.pdf;NE-2019-ID11325_DETRAN_2019-02-25_c4b8fe.pdf;SPCF_EXTRACAO;NE;TA;1;11325;DETRAN;2019-02-25
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11076_DETRAN.pdf;empenho_11076_DETRAN.pdf;NE-2018-ID11076_DETRAN_2018-12-28_8f16c9.pdf;SPCF_EXTRACAO;NE;TA;1;11076;DETRAN;2018-12-28
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11508_DETRAN.pdf;empenho_11508_DETRAN.pdf;NE-2019-ID11508_DETRAN_2019-04-01_8eeb51.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;11508;DETRAN;2019-04-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11324_DETRAN.pdf;empenho_11324_DETRAN.pdf;NE-2019-ID11324_DETRAN_2019-02-25_73ba1c.pdf;SPCF_EXTRACAO;NE;TA;1;11324;DETRAN;2019-02-25
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11554_DETRAN.pdf;empenho_11554_DETRAN.pdf;NE-2019-ID11554_DETRAN_2019-04-01_de4ca9.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;11554;DETRAN;2019-04-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11781_DETRAN.pdf;empenho_11781_DETRAN.pdf;NE-2019-ID11781_DETRAN_2019-07-01_9d5963.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;11781;DETRAN;2019-07-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11514_DETRAN.pdf;empenho_11514_DETRAN.pdf;NE-2019-ID11514_DETRAN_2019-04-01_acef76.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;11514;DETRAN;2019-04-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11547_DETRAN.pdf;empenho_11547_DETRAN.pdf;NE-2019-ID11547_DETRAN_2019-04-01_532891.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;11547;DETRAN;2019-04-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11783_DETRAN.pdf;empenho_11783_DETRAN.pdf;NE-2019-ID11783_DETRAN_2019-07-01_024b9d.pdf;SPCF_EXTRACAO;NE;TA;1;11783;DETRAN;2019-07-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11564_DETRAN.pdf;empenho_11564_DETRAN.pdf;NE-2019-ID11564_DETRAN_2019-04-01_5ac088.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;11564;DETRAN;2019-04-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11774_DETRAN.pdf;empenho_11774_DETRAN.pdf;NE-2019-ID11774_DETRAN_2019-07-01_fbf885.pdf;SPCF_EXTRACAO;NE;TA;1;11774;DETRAN;2019-07-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11769_DETRAN.pdf;empenho_11769_DETRAN.pdf;NE-2019-ID11769_DETRAN_2019-07-01_2281bd.pdf;SPCF_EXTRACAO;NE;TA;1;11769;DETRAN;2019-07-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11841_DETRAN.pdf;empenho_11841_DETRAN.pdf;NE-2019-ID11841_DETRAN_2019-07-05_d18f9a.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;11841;DETRAN;2019-07-05
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12293_DETRAN.pdf;empenho_12293_DETRAN.pdf;NE-2019-ID12293_DETRAN_2019-11-22_f7ab27.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12293;DETRAN;2019-11-22
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11549_DETRAN.pdf;empenho_11549_DETRAN.pdf;NE-2019-ID11549_DETRAN_2019-04-01_e0cd24.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;11549;DETRAN;2019-04-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12294_DETRAN.pdf;empenho_12294_DETRAN.pdf;NE-2019-ID12294_DETRAN_2019-11-22_e830c6.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12294;DETRAN;2019-11-22
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12292_DETRAN.pdf;empenho_12292_DETRAN.pdf;NE-2019-ID12292_DETRAN_2019-11-22_2666b2.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12292;DETRAN;2019-11-22
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12295_DETRAN.pdf;empenho_12295_DETRAN.pdf;NE-2019-ID12295_DETRAN_2019-11-22_d8d71a.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12295;DETRAN;2019-11-22
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12296_DETRAN.pdf;empenho_12296_DETRAN.pdf;NE-2019-ID12296_DETRAN_2019-11-22_9210f4.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12296;DETRAN;2019-11-22
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12538_DETRAN.pdf;empenho_12538_DETRAN.pdf;NE-2020-ID12538_DETRAN_2020-01-02_fb208a.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12538;DETRAN;2020-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12497_DETRAN.pdf;empenho_12497_DETRAN.pdf;NE-2020-ID12497_DETRAN_2020-01-02_bcc8e7.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12497;DETRAN;2020-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12530_DETRAN.pdf;empenho_12530_DETRAN.pdf;NE-2020-ID12530_DETRAN_2020-01-02_99a0cd.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12530;DETRAN;2020-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12554_DETRAN.pdf;empenho_12554_DETRAN.pdf;NE-2020-ID12554_DETRAN_2020-01-02_60b96a.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12554;DETRAN;2020-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12646_DETRAN.pdf;empenho_12646_DETRAN.pdf;NE-2020-ID12646_DETRAN_2020-01-02_19efc1.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12646;DETRAN;2020-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_11842_DETRAN.pdf;empenho_11842_DETRAN.pdf;NE-2019-ID11842_DETRAN_2019-07-05_18308b.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;11842;DETRAN;2019-07-05
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12647_DETRAN.pdf;empenho_12647_DETRAN.pdf;NE-2020-ID12647_DETRAN_2020-01-02_a352c9.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12647;DETRAN;2020-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12651_DETRAN.pdf;empenho_12651_DETRAN.pdf;NE-2020-ID12651_DETRAN_2020-01-02_b27008.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12651;DETRAN;2020-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12595_DETRAN.pdf;empenho_12595_DETRAN.pdf;NE-2020-ID12595_DETRAN_2020-01-02_af29b7.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12595;DETRAN;2020-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1282_DETRAN.pdf;empenho_1282_DETRAN.pdf;NE-2015-ID1282_DETRAN_2015-09-10_5336eb.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;1282;DETRAN;2015-09-10
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12567_DETRAN.pdf;empenho_12567_DETRAN.pdf;NE-2020-ID12567_DETRAN_2020-01-02_e90874.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12567;DETRAN;2020-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12791_DETRAN.pdf;empenho_12791_DETRAN.pdf;NE-2019-ID12791_DETRAN_2019-12-30_8a3e4a.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12791;DETRAN;2019-12-30
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12800_DETRAN.pdf;empenho_12800_DETRAN.pdf;NE-2019-ID12800_DETRAN_2019-12-30_af32b5.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12800;DETRAN;2019-12-30
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12649_DETRAN.pdf;empenho_12649_DETRAN.pdf;NE-2020-ID12649_DETRAN_2020-01-02_8f83d5.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12649;DETRAN;2020-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13125_DETRAN.pdf;empenho_13125_DETRAN.pdf;NE-2020-ID13125_DETRAN_2020-07-08_9d5274.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13125;DETRAN;2020-07-08
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12796_DETRAN.pdf;empenho_12796_DETRAN.pdf;NE-2019-ID12796_DETRAN_2019-12-30_b8fc04.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12796;DETRAN;2019-12-30
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13128_DETRAN.pdf;empenho_13128_DETRAN.pdf;NE-2020-ID13128_DETRAN_2020-07-08_19ea4b.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13128;DETRAN;2020-07-08
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12341_DETRAN.pdf;empenho_12341_DETRAN.pdf;NE-2019-ID12341_DETRAN_2019-12-02_35ddd9.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12341;DETRAN;2019-12-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13127_DETRAN.pdf;empenho_13127_DETRAN.pdf;NE-2020-ID13127_DETRAN_2020-07-08_d44798.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13127;DETRAN;2020-07-08
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12653_DETRAN.pdf;empenho_12653_DETRAN.pdf;NE-2020-ID12653_DETRAN_2020-01-02_1ae9f0.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12653;DETRAN;2020-01-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13126_DETRAN.pdf;empenho_13126_DETRAN.pdf;NE-2020-ID13126_DETRAN_2020-07-08_521062.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13126;DETRAN;2020-07-08
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12847_DETRAN.pdf;empenho_12847_DETRAN.pdf;NE-2019-ID12847_DETRAN_2019-12-30_b06d91.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;12847;DETRAN;2019-12-30
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13263_DETRAN.pdf;empenho_13263_DETRAN.pdf;NE-2020-ID13263_DETRAN_2020-08-12_a77061.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13263;DETRAN;2020-08-12
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13129_DETRAN.pdf;empenho_13129_DETRAN.pdf;NE-2020-ID13129_DETRAN_2020-07-08_a21005.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13129;DETRAN;2020-07-08
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13472_DETRAN.pdf;empenho_13472_DETRAN.pdf;NE-2020-ID13472_DETRAN_2020-10-26_130517.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13472;DETRAN;2020-10-26
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13266_DETRAN.pdf;empenho_13266_DETRAN.pdf;NE-2020-ID13266_DETRAN_2020-08-12_465e9f.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13266;DETRAN;2020-08-12
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13267_DETRAN.pdf;empenho_13267_DETRAN.pdf;NE-2020-ID13267_DETRAN_2020-08-12_7e1c91.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13267;DETRAN;2020-08-12
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13475_DETRAN.pdf;empenho_13475_DETRAN.pdf;NE-2020-ID13475_DETRAN_2020-10-26_5ac4bf.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13475;DETRAN;2020-10-26
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13560_DETRAN.pdf;empenho_13560_DETRAN.pdf;NE-2020-ID13560_DETRAN_2020-11-10_c3d51f.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13560;DETRAN;2020-11-10
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13559_DETRAN.pdf;empenho_13559_DETRAN.pdf;NE-2020-ID13559_DETRAN_2020-11-10_0e80c1.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13559;DETRAN;2020-11-10
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13477_DETRAN.pdf;empenho_13477_DETRAN.pdf;NE-2020-ID13477_DETRAN_2020-10-26_4c6916.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13477;DETRAN;2020-10-26
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13476_DETRAN.pdf;empenho_13476_DETRAN.pdf;NE-2020-ID13476_DETRAN_2020-10-26_4efa44.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13476;DETRAN;2020-10-26
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13562_DETRAN.pdf;empenho_13562_DETRAN.pdf;NE-2020-ID13562_DETRAN_2020-11-10_fd2216.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13562;DETRAN;2020-11-10
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13264_DETRAN.pdf;empenho_13264_DETRAN.pdf;NE-2020-ID13264_DETRAN_2020-08-12_472fe7.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13264;DETRAN;2020-08-12
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13743_DETRAN.pdf;empenho_13743_DETRAN.pdf;NE-2020-ID13743_DETRAN_2020-12-31_a85ba5.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13743;DETRAN;2020-12-31
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13474_DETRAN.pdf;empenho_13474_DETRAN.pdf;NE-2020-ID13474_DETRAN_2020-10-26_fd4ba3.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13474;DETRAN;2020-10-26
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13585_DETRAN.pdf;empenho_13585_DETRAN.pdf;NE-2020-ID13585_DETRAN_2020-11-11_f92aec.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13585;DETRAN;2020-11-11
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13745_DETRAN.pdf;empenho_13745_DETRAN.pdf;NE-2020-ID13745_DETRAN_2020-12-31_3b6804.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13745;DETRAN;2020-12-31
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13746_DETRAN.pdf;empenho_13746_DETRAN.pdf;NE-2020-ID13746_DETRAN_2020-12-31_57596d.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13746;DETRAN;2020-12-31
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13742_DETRAN.pdf;empenho_13742_DETRAN.pdf;NE-2020-ID13742_DETRAN_2020-12-31_d4b2d6.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13742;DETRAN;2020-12-31
