id;nf;contrato;competencia;valor_bruto;situacao;cadeia;empenhos_vinc
167358;1668;7/2025;03/2026;17452,91;Emitida;FORTE;36
143872;39999;6/2019;08/2023;4976,2;Parcialmente Paga;COMPLETA;164
139429;36577;6/2019;03/2023;799,08;Emitida;COMPLETA;164
